date,open,high,low,close,volume,dividends,stock_splits,price_range,price_change,price_change_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,volatility_5d,volatility_10d,volatility_20d,volatility_50d,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,volume_sma_20,volume_ratio,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_252d,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_5,volume_lag_5,close_lag_10,volume_lag_10,target_return_1d,target_direction,year,month,day,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,fiscal_year,fiscal_quarter,price_range_mean,volatility_20d_mean,rsi_14_mean,revenue_mac,revenue_services,revenue_wearables_other,revenue_ipad,revenue_iphone,revenue_total,share_mac,share_services,share_wearables_other,share_ipad,share_iphone
1981-03-06,0.0885503758982782,0.0885503758982782,0.0876948684453964,0.0876948684453964,11603200,0.0,0.0,0.0008555074528818,-0.0008555074528818,-0.0096610626411649,0.0892350792884826,0.0885050166810691,0.0876523226499557,0.0886384964934604,0.0890853732824325,0.0904963522461059,0.1006226478517055,0.0954677471713341,,0.0977938544579473,,0.0985389525598939,0.001304826497353,0.0030212150646694,0.0038759322535009,0.0115143892882026,50.63283269627514,-0.0029784518831139,-0.003705308319884,0.0007268564367701,0.0890853732824325,0.0968372377894343,0.0813335087754307,0.1740322618938941,15076320.0,0.7696307852314093,-0.0096610626411649,-0.0330251856793289,0.0566973283083183,-0.1048049684051881,,,,0.0885503590106964,5376000.0,0.0889781489968299,13708800.0,0.0898343846201896,16172800.0,0.0906899198889732,14761600.0,0.0829895809292793,24371200.0,-0.0780438337272941,0,1981,3,6,4,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-09,0.081278575638259,0.081278575638259,0.0808508247137069,0.0808508247137069,15321600,0.0,0.0,0.000427750924552,-0.000427750924552,-0.0780438337272941,0.0871817171573638,0.085953619358615,0.0873101219534873,0.0872225561698688,0.0882084399461746,0.0895777305763537,0.1000152078270912,0.094894534525937,,0.0974583489184574,,0.0983629512877925,0.003622171859618,0.003587293408471,0.0036367647549773,0.0117426389610955,38.88978982058988,-0.0033977211738788,-0.003643790890683,0.0002460697168041,0.0882084399461746,0.0954819694561293,0.0809349104362198,0.1649168608897989,15149120.0,1.0113854798166495,-0.0780438337272941,-0.1126764386935895,-0.0406062890795327,-0.1782575198699583,,,,0.0876948684453964,11603200.0,0.0885503590106964,5376000.0,0.0889781489968299,13708800.0,0.0911176353693008,11760000.0,0.0842728316783905,14112000.0,-0.0476255421543744,0,1981,3,9,0,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-10,0.0774280112101895,0.0774280112101895,0.0770002603530883,0.0770002603530883,28380800,0.0,0.0,0.0004277508571011,-0.0004277508571011,-0.0476255421543744,0.0846148923039436,0.0829691663567728,0.0868822909891605,0.0853639569304542,0.0873956315219402,0.088379876269376,0.09912541821599,0.0941927982838645,,0.0970532382537966,,0.09815038719889,0.0053889466681984,0.0045203404475227,0.0042191483739636,0.0117677654471536,28.88853195652048,-0.0039946555680731,-0.003713963826161,-0.000280691741912,0.0873956315219402,0.0958339282698675,0.0789573347740129,0.1931056873433976,15730400.0,1.8042007831968672,-0.0476255421543744,-0.1428642754259699,-0.0526376096855585,-0.1743168668078224,,,,0.0808508247137069,15321600.0,0.0876948684453964,11603200.0,0.0885503590106964,5376000.0,0.0898343846201896,16172800.0,0.0812785699963569,16979200.0,-0.0388861903471765,0,1981,3,10,1,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-11,0.0748615213685799,0.0748615213685799,0.074006013572216,0.074006013572216,29859200,0.0,0.0,0.0008555077963638,-0.0008555077963638,-0.0388861903471765,0.0816204652190208,0.0799814487619205,0.0856417283415794,0.0832988763198654,0.0864331107586622,0.0870109369648846,0.098141524195671,0.0934011596677214,,0.0965968575670326,,0.0979101446752415,0.0064195076897033,0.0060926946313468,0.0049451041514034,0.0117703337731448,30.95250980165298,-0.0046556733629321,-0.0039023057335152,-0.0007533676294169,0.0864331107586622,0.096323319061469,0.0765429024558553,0.2288523047706153,16306080.0,1.8311697231952744,-0.0388861903471765,-0.1682675532522862,-0.143564298385218,-0.2064245382915865,-0.2478260382288926,,,0.0770002603530883,28380800.0,0.0808508247137069,15321600.0,0.0876948684453964,11603200.0,0.0889781489968299,13708800.0,0.086411640048027,19488000.0,0.0404595064149824,1,1981,3,11,2,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-12,0.0770002603530883,0.0774280112101895,0.0770002603530883,0.0770002603530883,59248000,0.0,0.0,0.0004277508571011,0.0,0.0404595064149824,0.0793104454874992,0.0789877192923098,0.0845722675323486,0.082153673416815,0.0857700161635875,0.0860575391923326,0.0972774010896682,0.092757987145579,,0.0962088061370536,,0.0977020861247723,0.0052792571719851,0.0066090045587902,0.0052822954811453,0.0117031787624455,41.24942660537976,-0.0048816513978897,-0.0040981748663901,-0.0007834765314995,0.0857700161635875,0.0963346071258782,0.0752054252012968,0.2463469504807141,18576320.0,3.1894368744724466,0.0404595064149824,-0.1304353679267731,-0.1219524959886003,-0.1469263868657634,-0.1743168668078224,,,0.074006013572216,29859200.0,0.0770002603530883,28380800.0,0.0808508247137069,15321600.0,0.0885503590106964,5376000.0,0.0876948684453964,10841600.0,-0.0111102295158106,0,1981,3,12,3,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-13,0.0765725207396045,0.0765725207396045,0.0761447697877883,0.0761447697877883,231302400,0.0,0.0,0.0004277509518161,-0.0004277509518161,-0.0111102295158106,0.0770004257559776,0.0780400694574693,0.0831177525222301,0.0810611454842647,0.0851069614291191,0.0851134659157093,0.0964646080136299,0.0921064884256656,,0.0958114984865731,,0.0974875854647029,0.002476096910995,0.0067127687618816,0.0056231823199752,0.0117319447157379,37.97434921732352,-0.005071312622534,-0.0042928024176189,-0.0007785102049151,0.0851069614291191,0.0963533260690696,0.0738605967891685,0.2642877727297786,29413440.0,7.863833676033813,-0.0111102295158106,-0.1317078052839516,-0.1603833162383613,-0.1483246626708396,-0.1188135100147663,,,0.0770002603530883,59248000.0,0.074006013572216,29859200.0,0.0770002603530883,28380800.0,0.0876948684453964,11603200.0,0.0906899198889732,14761600.0,0.0393331570772461,1,1981,3,13,4,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-16,0.0791397839784622,0.0799952912621705,0.0791397839784622,0.0791397839784622,37228800,0.0,0.0,0.0008555072837083,0.0,0.0393331570772461,0.0766582176089286,0.0784066409644669,0.0819199673831462,0.0807118070286643,0.0847005940973758,0.0845445438264477,0.0956860493123531,0.0915979902120498,,0.0954813655260164,,0.0973050202757851,0.0018499981784756,0.0061736950562554,0.0057510712792763,0.0115594605242819,46.8356883358646,-0.0049231963517311,-0.0044188812044414,-0.0005043151472897,0.0847005940973758,0.0962027366559285,0.0731984515388231,0.2715953218776551,30717120.0,1.2119886239334938,0.0393331570772461,-0.0211629348408448,-0.1314548094042635,-0.0931318192513555,-0.1062737084001821,,,0.0761447697877883,231302400.0,0.0770002603530883,59248000.0,0.074006013572216,29859200.0,0.0808508247137069,15321600.0,0.0911176353693008,11760000.0,0.0486455327179669,1,1981,3,16,0,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-17,0.0829895809292793,0.083845088388542,0.0829895809292793,0.0829895809292793,43747200,0.0,0.0,0.0008555074592627,0.0,0.0486455327179669,0.0778560817241668,0.0799342876194044,0.0812354870140552,0.081125947737867,0.0843797799199819,0.0843964521219554,0.0950358176231384,0.0912604055342941,,0.0952340034547939,,0.0971625780932328,0.0034089862534199,0.005546285393627,0.0056529040432108,0.011334304687547,44.73726364429893,-0.0044439397292223,-0.0044238929093975,-2.0046819824771564e-05,0.0843797799199819,0.0956855880064036,0.0730739718335602,0.2679743440227757,32290720.0,1.3547917172487949,0.0486455327179669,0.0777831211053914,-0.0761935835576705,-0.0717658017782219,-0.0892039659181058,,,0.0791397839784622,37228800.0,0.0761447697877883,231302400.0,0.0770002603530883,59248000.0,0.0770002603530883,28380800.0,0.0898343846201896,16172800.0,0.0618515329429276,1,1981,3,17,1,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-18,0.0881226137280464,0.0889781210712307,0.0881226137280464,0.0881226137280464,36937600,0.0,0.0,0.0008555073431842,0.0,0.0618515329429276,0.0806794017553329,0.0826637296556184,0.0811499334871768,0.0823980688269905,0.0841230891644954,0.0847513246558689,0.0945909218490123,0.0911373548752255,,0.0950931838562444,,0.0970726281990518,0.0049296988681897,0.0054187128519142,0.0053363069446319,0.0111553912632169,50.58817671672178,-0.0036083378817229,-0.0042607819038626,0.0006524440221396,0.0841230891644954,0.0947957030537593,0.0734504752752316,0.2537380401804895,33175520.0,1.1133992775395831,0.0618515329429276,0.190749365820863,-0.0096151165025252,-0.0550505222397081,-0.0884980808749098,,,0.0829895809292793,43747200.0,0.0791397839784622,37228800.0,0.0761447697877883,231302400.0,0.074006013572216,29859200.0,0.0889781489968299,13708800.0,-0.0097078726847512,0,1981,3,18,2,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-19,0.0876948815479317,0.0876948815479317,0.087267130613327,0.087267130613327,37811200,0.0,0.0,0.0004277509346047,-0.0004277509346047,-0.0097078726847512,0.0827327758073806,0.0841981966415213,0.0810216106474399,0.0832833527881426,0.084101702272892,0.0849909252232458,0.0942230232059955,0.0909855813747589,,0.0949382125048995,,0.0969750610588953,0.0051475258324933,0.005236105168099,0.0053220766908231,0.011085930818818,44.999197736331965,-0.0029807870772298,-0.0040047829385361,0.0010239958613062,0.084101702272892,0.0947458556545382,0.0734575488912457,0.2531257535574792,33950560.0,1.1137135882294724,-0.0097078726847512,0.1333355265704223,-0.0144915098222738,-0.0048775696873955,-0.1392393677161005,,,0.0881226137280464,36937600.0,0.0829895809292793,43747200.0,0.0791397839784622,37228800.0,0.0770002603530883,59248000.0,0.0885503590106964,5376000.0,0.0098030393426129,1,1981,3,19,3,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-20,0.0881226137280464,0.0889781210712307,0.0881226137280464,0.0881226137280464,14604800,0.0,0.0,0.0008555073431842,0.0,0.0098030393426129,0.0851283445954322,0.085506335670363,0.0810643851757049,0.0841632184135796,0.0843583539128303,0.0852891812713221,0.0939150093495845,0.0908733081337114,,0.0948032501528826,,0.0968869770058521,0.0039668271070899,0.0052980578673557,0.0053889703123415,0.0110360923121757,45.67820056778952,-0.0023869034682364,-0.0036812070444761,0.0012943035762396,0.0843583539128303,0.0951362945375134,0.0735804132881473,0.2555275233516333,33462240.0,0.43645613682766,0.0098030393426129,0.1573035675810652,0.0048776546476756,0.0618515329429276,-0.1659957091247452,,,0.087267130613327,37811200.0,0.0881226137280464,36937600.0,0.0829895809292793,43747200.0,0.0761447697877883,231302400.0,0.0876948684453964,11603200.0,0.0388414673894157,1,1981,3,20,4,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-23,0.0915454253554344,0.0924009328566888,0.0915454253554344,0.0915454253554344,22019200,0.0,0.0,0.0008555075012544,0.0,0.0388414673894157,0.0876094728708267,0.0875193655653868,0.0821338452398777,0.0855054378575532,0.0847219835966825,0.0858850140412375,0.093564236164093,0.0908996656718182,,0.0947387387707549,,0.0968338272381862,0.0030610026467086,0.0062449437448068,0.005623171845365,0.0108207409820964,52.32543256820703,-0.0016213640610769,-0.0032692384477963,0.0016478743867193,0.0847219835966825,0.0959683272874125,0.0734756399059525,0.2654882053816881,33857600.0,0.6503473370823685,0.0388414673894157,0.1567560682292028,0.1322757149305162,0.0862981999323131,-0.1769187252877547,,,0.0881226137280464,14604800.0,0.087267130613327,37811200.0,0.0881226137280464,36937600.0,0.0791397839784622,37228800.0,0.0808508247137069,15321600.0,-0.004672980484526,0,1981,3,23,0,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-24,0.0915453860806678,0.0915453860806678,0.0911176353693008,0.0911176353693008,28156800,0.0,0.0,0.0004277507113669,-0.0004277507113669,-0.004672980484526,0.089235083758831,0.0887187888333581,0.0835455827414989,0.0865258374051437,0.0852139368653297,0.0863833589296245,0.0932220174372196,0.090908213503092,,0.0946670337529044,,0.0967769497071526,0.0019512622568971,0.0065440275140945,0.0057353386283298,0.0106161417048614,52.94198403427311,-0.0010372310878535,-0.0028228369758077,0.0017856058879542,0.0852139368653297,0.0966846141219895,0.0737432596086699,0.2692206856910691,34416480.0,0.8181196914966319,-0.004672980484526,0.0979406613337154,0.1833419127607694,0.1210536230323058,-0.2499972862878055,,,0.0915454253554344,22019200.0,0.0881226137280464,14604800.0,0.087267130613327,37811200.0,0.0829895809292793,43747200.0,0.0770002603530883,28380800.0,-0.0187863840540354,0,1981,3,24,1,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-25,0.0902621428008759,0.0902621428008759,0.0894058644771575,0.0894058644771575,7056000,0.0,0.0,0.0008562783237183,-0.0008562783237183,-0.0187863840540354,0.0894917339086532,0.0889478140479579,0.0850855678319931,0.0870494786909644,0.0853636480867862,0.0866712166008181,0.0929225584864616,0.0908492978550162,,0.0945628521830876,,0.0967036055755108,0.0018501302365039,0.0058218233707638,0.0058068814424331,0.0105056116638897,51.13627232536038,-0.0007043082758653,-0.0023991312358192,0.0016948229599539,0.0853636480867862,0.0969774109716525,0.07374988520192,0.2721009034913532,33794880.0,0.208789023662756,-0.0187863840540354,0.0145621049447237,0.2080891830488096,0.0346507070976362,-0.2743072572588312,,,0.0911176353693008,28156800.0,0.0915454253554344,22019200.0,0.0881226137280464,14604800.0,0.0881226137280464,36937600.0,0.074006013572216,29859200.0,-0.0191374026946332,0,1981,3,25,2,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-26,0.088122625027584,0.088122625027584,0.0876948684453964,0.0876948684453964,12275200,0.0,0.0,0.0004277565821876,-0.0004277565821876,-0.0191374026946332,0.0895772814750671,0.0885301655137708,0.0861550286412239,0.0871668222826793,0.0853636480867862,0.0867687072526827,0.0925803253054618,0.0907255947409134,,0.0944268525051135,,0.0966139664000868,0.0017273680346828,0.0051103537024926,0.0058068814424331,0.0103886415519418,50.0,-0.0005719347217032,-0.002033691932996,0.0014617572112928,0.0853636480867862,0.0969774109716525,0.07374988520192,0.2721009034913532,33866560.0,0.3624578345128646,-0.0191374026946332,0.0049014769829509,0.1388905445678678,0.0,-0.2704643261439687,,,0.0894058644771575,7056000.0,0.0911176353693008,28156800.0,0.0915454253554344,22019200.0,0.087267130613327,37811200.0,0.0770002603530883,59248000.0,-0.0341439223748505,0,1981,3,26,3,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-27,0.0851283726687871,0.0851283726687871,0.084700621664524,0.084700621664524,12252800,0.0,0.0,0.000427751004263,-0.000427751004263,-0.0341439223748505,0.0888928830623626,0.0872536508973552,0.0870106138288974,0.0867184221702874,0.0850641831755638,0.0865717467204771,0.0921354313194751,0.0904893212869374,,0.0942342538746068,,0.0964954256564494,0.0027954851111192,0.0037951898194167,0.005670581598816,0.0102361004689453,55.55510640699668,-0.0007005627660993,-0.0017670660996167,0.0010665033335174,0.0850641831755638,0.0964053463731958,0.0737230199779317,0.2666495527083359,33741120.0,0.3631414724822412,-0.0341439223748505,-0.0388321671220838,0.1123629620337733,-0.0660414986779295,-0.2747267224428914,,,0.0876948684453964,12275200.0,0.0894058644771575,7056000.0,0.0911176353693008,28156800.0,0.0881226137280464,14604800.0,0.0761447697877883,231302400.0,0.0,0,1981,3,27,4,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-30,0.084700621664524,0.0855561293845452,0.084700621664524,0.084700621664524,9900800,0.0,0.0,0.0008555077200212,0.0,0.0,0.0875239223241806,0.0864026411530781,0.0875666975975036,0.0863515493510577,0.0847433324903249,0.0863935443341959,0.091707647293806,0.0902623134586074,,0.0940454690783675,,0.0963780644226989,0.0028472686703142,0.0027873723503713,0.0054886649127944,0.0100868790079798,62.50042029907877,-0.0007933561026934,-0.001572324100232,0.0007789679975386,0.0847433324903249,0.0957206623159138,0.0737660026647361,0.2590724132035306,33648160.0,0.2942449156209433,0.0,-0.0747694782599425,0.0702660205336829,-0.0704255952074319,-0.2826098246703857,,,0.084700621664524,12252800.0,0.0876948684453964,12275200.0,0.0894058644771575,7056000.0,0.0915454253554344,22019200.0,0.0791397839784622,37228800.0,-0.0101001686704066,0,1981,3,30,0,1,0,0,0,0,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-03-31,0.0847006389942822,0.0847006389942822,0.083845131099224,0.083845131099224,15993600,0.0,0.0,0.0008555078950581,-0.0008555078950581,-0.0101001686704066,0.0860694214701652,0.0855501378017934,0.0876522526144981,0.0858958369416334,0.0844438698142766,0.0861508383118176,0.0911344271898269,0.0900106592484355,,0.0938434821876914,,0.0962533586184852,0.0023700539697601,0.0026405358289093,0.005358111431018,0.0096872778232579,67.1642532094657,-0.0009252606012147,-0.0014429114004286,0.0005176507992138,0.0844438698142766,0.0951600926763128,0.0737276469522405,0.2538070054251442,33639200.0,0.475445313800566,-0.0101001686704066,-0.0798144534875296,0.0103091274876279,-0.0666699454366778,-0.2740754535583871,,,0.084700621664524,9900800.0,0.084700621664524,12252800.0,0.0876948684453964,12275200.0,0.0911176353693008,28156800.0,0.0829895809292793,43747200.0,-0.0102039338328696,0,1981,3,31,1,1,0,1,0,1,1981,Q2,0.0005933728766715146,0.00631860316349529,43.70058067433932,,,,,,,,,,,
1981-04-01,0.0834173375146574,0.0834173375146574,0.0829895809292793,0.0829895809292793,34070400,0.0,0.0,0.000427756585378,-0.000427756585378,-0.0102039338328696,0.0847861647605896,0.0846966188442887,0.0871389493346214,0.085367426757569,0.0841444414108991,0.0858497661801473,0.0906125371158123,0.0897353228437628,,0.0936285534499011,,0.0961213807310304,0.0017740103003735,0.0030117608409822,0.0052577758211185,0.009399146819232,61.290823688969006,-0.0010863093175879,-0.0013715909838604,0.0002852816662725,0.0841444414108991,0.0946599930531362,0.0736288897686621,0.2499404943669866,34657280.0,0.9830661840744572,-0.0102039338328696,-0.0717658017782219,-0.0582487579704348,-0.0673038058789469,-0.2480607579883486,,,0.083845131099224,15993600.0,0.084700621664524,9900800.0,0.084700621664524,12252800.0,0.0894058644771575,7056000.0,0.0881226137280464,36937600.0,0.0876323418417974,1,1981,4,1,2,2,1,0,1,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-02,0.0902621522545814,0.0906899030797764,0.0902621522545814,0.0902621522545814,31404800,0.0,0.0,0.0004277508251949,0.0,0.0876323418417974,0.0852996215224266,0.0865517966477196,0.0874384514987468,0.0862573768479349,0.0842300310730934,0.0862699934253315,0.0901933236420154,0.0897559828206576,,0.0935618920400928,,0.0960630799501702,0.0028633958362533,0.0031706515426704,0.0053464581949806,0.0089161695040997,71.42891070781113,-0.0006199593535531,-0.001221264657799,0.0006013053042458,0.0842300310730934,0.0949229474630547,0.073537114683132,0.2538979566725372,35958720.0,0.8733570049211985,0.0876323418417974,0.0292751885565978,0.0343201572024305,0.0193312964849556,-0.1457468282060527,,,0.0829895809292793,34070400.0,0.083845131099224,15993600.0,0.084700621664524,9900800.0,0.0876948684453964,12275200.0,0.087267130613327,37811200.0,0.0047391694492868,1,1981,4,2,3,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-03,0.0906899198889732,0.0911176765049448,0.0906899198889732,0.0906899198889732,16486400,0.0,0.0,0.0004277566159715,0.0,0.0047391694492868,0.0864974811673164,0.0879311710614708,0.0876951821148395,0.0870632937644873,0.0843797836452722,0.0866909388028212,0.0897569993138313,0.0897926078037288,,0.093505021304427,,0.0960096156709544,0.0036850481634112,0.0033320354721599,0.0054886688934777,0.0083155520708418,69.01395218084235,-0.0002133964723944,-0.001019691020718,0.0008062945483236,0.0843797836452722,0.0953571214322278,0.0734024458583166,0.2601888109384988,36202880.0,0.4553891845068679,0.0047391694492868,0.0707113844827624,0.0291333410610099,0.0341530980851141,-0.123966158805003,,,0.0902621522545814,31404800.0,0.0829895809292793,34070400.0,0.083845131099224,15993600.0,0.084700621664524,12252800.0,0.0881226137280464,14604800.0,-0.0188749851608522,0,1981,4,3,4,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-06,0.0894058999469245,0.0894058999469245,0.0889781489968299,0.0889781489968299,22803200,0.0,0.0,0.0004277509500945,-0.0004277509500945,-0.0188749851608522,0.0873529866337776,0.0882801637065905,0.0874384544789791,0.0874114492612769,0.0847861498594284,0.0869087683451077,0.0892949950695037,0.089760668242674,,0.093415380268633,,0.0959396508284258,0.0036600505685893,0.0030927277371994,0.0055144450548105,0.0076664694274054,60.60495471033136,-2.898395607464632e-05,-0.0008215496077894,0.0007925656517147,0.0847861498594284,0.0958150399690494,0.0737572597498073,0.2601578236045975,36576960.0,0.6234307061057015,-0.0188749851608522,0.0505017229890947,-0.0280437427499705,0.1005224660589658,-0.1843159403260074,,,0.0906899198889732,16486400.0,0.0902621522545814,31404800.0,0.0829895809292793,34070400.0,0.084700621664524,9900800.0,0.0915454253554344,22019200.0,-0.0096151165025252,0,1981,4,6,0,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-07,0.0885503645438922,0.0885503645438922,0.0881226137280464,0.0881226137280464,10684800,0.0,0.0,0.0004277508158458,-0.0004277508158458,-0.0096151165025252,0.088208483159542,0.0882276470470758,0.0871389523148536,0.0875407518915986,0.0853422675281763,0.0870243726672924,0.0888500992953777,0.0896964308107278,,0.0933105730104036,,0.0958618693647404,0.003090784064905,0.0028307708039252,0.0052420343554957,0.0070383706862756,50.0,4.758125841619609e-05,-0.0006477234345482,0.0006953046929644,0.0853422675281763,0.0958263362391677,0.0748581988171848,0.245694636776086,35692160.0,0.2993598594201079,-0.0096151165025252,0.0510164701604469,-0.0328698350118017,0.144445659325773,-0.1857731065531072,,,0.0889781489968299,22803200.0,0.0906899198889732,16486400.0,0.0902621522545814,31404800.0,0.083845131099224,15993600.0,0.0911176353693008,28156800.0,0.0485499319093609,1,1981,4,7,1,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-08,0.0924009606242179,0.0932564683825621,0.0924009606242179,0.0924009606242179,21952000,0.0,0.0,0.0008555077583441,0.0,0.0485499319093609,0.0900907590985298,0.0896187515727899,0.0874384619295597,0.0884244262066203,0.0862620148807764,0.08753642866319,0.0885078808665275,0.0898024908034137,,0.0932925608839445,,0.0958274324618496,0.0016459721894519,0.0032278673851047,0.0047378395593768,0.0064003158566634,59.37510119325728,0.0004483186431572,-0.0004285150190071,0.0008768336621644,0.0862620148807764,0.0957376939995301,0.0767863357620226,0.2196952884035962,35296800.0,0.621926066952245,0.0485499319093609,0.1134043525651573,0.0334999964999569,0.2485601664525805,-0.1147536665689471,,,0.0881226137280464,10684800.0,0.0889781489968299,22803200.0,0.0906899198889732,16486400.0,0.0829895809292793,34070400.0,0.0894058644771575,7056000.0,0.0185167580280583,1,1981,4,8,2,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-09,0.0941119268536567,0.0945396833645566,0.0941119268536567,0.0941119268536567,12499200,0.0,0.0,0.0004277565108999,0.0,0.0185167580280583,0.0908607140183448,0.0911164766664122,0.0880801677703857,0.0894585172333542,0.0871175982058048,0.0881626665860916,0.0882683229446411,0.0899714882955801,,0.0933087859526516,,0.0958103627543054,0.0024501611886767,0.0038603925625467,0.0045171947201019,0.0059361386376785,60.60595505736571,0.000893664969811,-0.0001640790212435,0.0010577439910545,0.0871175982058048,0.0961519876460086,0.0780832087656009,0.2074067611198648,32959360.0,0.3792306646731004,0.0185167580280583,0.0426510392552701,0.0731748450282008,0.2222286836707048,-0.1020413603742232,,,0.0924009606242179,21952000.0,0.0881226137280464,10684800.0,0.0889781489968299,22803200.0,0.0902621522545814,31404800.0,0.0876948684453964,12275200.0,0.0136356054302069,1,1981,4,9,3,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-10,0.0953951999545097,0.095822950795527,0.0953951999545097,0.0953951999545097,33465600,0.0,0.0,0.0004277508410173,0.0,0.0136356054302069,0.0918017700314521,0.0925427177624447,0.0891496255993843,0.0905379140917461,0.0880801197141409,0.0888514792878457,0.0881314262747764,0.0901841828704401,,0.0933501010814013,,0.0958062317811731,0.0031669235613452,0.004278819153377,0.0040864518697105,0.0056807875298067,57.37615615567604,0.0013347681799945,0.000135690419004,0.0011990777609904,0.0880801197141409,0.096253023453562,0.0799072159747197,0.1855788517532872,23067520.0,1.4507671392503398,0.0136356054302069,0.0518831648687849,0.1262632797707665,0.2528135579156825,-0.1080002463432037,,,0.0941119268536567,12499200.0,0.0924009606242179,21952000.0,0.0881226137280464,10684800.0,0.0906899198889732,16486400.0,0.084700621664524,12252800.0,0.0,0,1981,4,10,4,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
1981-04-13,0.0953951999545097,0.095822950795527,0.0953951999545097,0.0953951999545097,16060800,0.0,0.0,0.0004277508410173,0.0,0.0,0.0930851802229881,0.0934935451597997,0.0902190834283828,0.0914210569758849,0.0888928905129432,0.089474690779909,0.0881057608127593,0.09038853648158,,0.0933905980887896,,0.0958021419122511,0.0030340490124455,0.004378619806117,0.0038227267563077,0.0056441652454609,58.33239239403693,0.0016651508297964,0.0004415825011625,0.0012235683286339,0.0888928905129432,0.0965383440255586,0.0812474370003278,0.1720149602178182,22009120.0,0.7297338557834206,0.0,0.0721194026851286,0.1262632797707665,0.2054013185134724,-0.1008072470694322,,,0.0953951999545097,33465600.0,0.0941119268536567,12499200.0,0.0924009606242179,21952000.0,0.0889781489968299,22803200.0,0.084700621664524,9900800.0,0.0,0,1981,4,13,0,2,0,0,0,0,1981,Q3,0.0005771639918531874,0.004789778195735239,55.89023747969009,,,,,,,,,,,
